drug MDMA,Ecstasy,4,Jeopardy Pavlovs
drugstore chain,Walgreens,4,Jeopardy Pavlovs
"drummer John ""Bonzo"" Bonham + band, bassist John Paul Jones, heavy",Led Zeppelin,5,Jeopardy Pavlovs
drummer Will Champion + band,Coldplay,5,Jeopardy Pavlovs
drummer for ZZ Top + Ironically,Frank Beard,4,Jeopardy Pavlovs
drummer with Benny Goodman,Gene Krupa,6,Jeopardy Pavlovs
dry & sweet types,vermouth,7,Jeopardy Pavlovs
dry champagne,Brut,6,Jeopardy Pavlovs
dry spells,Drought,4,Jeopardy Pavlovs
"dual monarchy was created + Franz Josef in 1867, 1918, emperor",Austria-Hungary,16,Jeopardy Pavlovs
duchy + Poland,Warsaw,4,Jeopardy Pavlovs
duckbill,Platypus,4,Jeopardy Pavlovs
duel Aaron Burr,Alexander Hamilton,5,Jeopardy Pavlovs
"duet ""Don't Go Breaking My Heart"" + 1976, duet by Elton John",Kiki Dee,7,Jeopardy Pavlovs
"dug up and beheaded + 1661, Charles II",Oliver Cromwell,4,Jeopardy Pavlovs
dugouts + vessel,Canoe,4,Jeopardy Pavlovs
duke associated with Napoleon,Wellington,5,Jeopardy Pavlovs
dummy + Charlie,Edgar Bergen,4,Jeopardy Pavlovs
dump + Niagara Falls,Love Canal,5,Jeopardy Pavlovs
"dumping + event, Harbor",Boston Tea Party,4,Jeopardy Pavlovs
"dungeon in India + 1756, British",Black Hole of Calcutta,5,Jeopardy Pavlovs
duo executed in 1927,Sacco & Vanzetti,9,Jeopardy Pavlovs
"duodenum, jejunum & ileum",small intestine,7,Jeopardy Pavlovs
dwarf planet + 2006,Pluto,8,Jeopardy Pavlovs
dy-no-mite + Good Times,Moon Walker,4,Jeopardy Pavlovs
"dyer + painter Jacopo Robusti, painter's name",Tintoretto,6,Jeopardy Pavlovs
dying for his faith + Christian,Martyr,4,Jeopardy Pavlovs
dynasty from 1392 to 1910 + ruled,Korea,4,Jeopardy Pavlovs
dynasty in Spain,Bourbon,5,Jeopardy Pavlovs
"dynasty ruled Egypt + 323, BC to 30 BC, Cleopatra",Ptolemy,5,Jeopardy Pavlovs
eagles nest,Aerie,10,Jeopardy Pavlovs
earth pig,Aardvark,9,Jeopardy Pavlovs
earth science,Geology,8,Jeopardy Pavlovs
earthquake that follows a larger one + small earthquake or tremor,an aftershock,7,Jeopardy Pavlovs
east coast of Australia + 1770,James Cook,4,Jeopardy Pavlovs
eastern lowland,Gorilla,4,Jeopardy Pavlovs
easternmost island of the West Indies,Barbados,4,Jeopardy Pavlovs
"eat no lean + wife could eat no, rhyme",Jack Sprat,4,Jeopardy Pavlovs
eaten fungus,Mushroom,4,Jeopardy Pavlovs
"eaten in space + first, food, John Glenn",Applesauce,4,Jeopardy Pavlovs
eating monster + fairy tales,Ogre,4,Jeopardy Pavlovs
eats spinach + sailor,Popeye,5,Jeopardy Pavlovs
eats termites + animal,Aardvark,4,Jeopardy Pavlovs
echinoderm,Starfish,6,Jeopardy Pavlovs
economic system,Capitalism,6,Jeopardy Pavlovs
"economist + ""Free to Choose"", Free",Milton Friedman,7,Jeopardy Pavlovs
edentulous,Teeth,4,Jeopardy Pavlovs
edge of an air mass + 2 air masses,Front,7,Jeopardy Pavlovs
"edge to cloth + cut edge, zigzag",pinking shears,5,Jeopardy Pavlovs
edible crustacean,Stone crab,4,Jeopardy Pavlovs
"editor of the Washington Post + 1968, 1991",Ben Bradlee,6,Jeopardy Pavlovs
editor-in-chief of a business magazine,Forbes,5,Jeopardy Pavlovs
eel-like fish,Lamprey,6,Jeopardy Pavlovs
"effect January 1, 1863 + 1863 document, freed, slaves",Emancipation Proclamation,7,Jeopardy Pavlovs
effect of this force + relativity,Gravity,5,Jeopardy Pavlovs
effects company + ILM,Industrial Light & Magic,4,Jeopardy Pavlovs
effects of ergot poisoning + 1692,Salem Witch Trials,4,Jeopardy Pavlovs
egg dish from Lorraine,quiche,5,Jeopardy Pavlovs
eggnog + spice,Nutmeg,5,Jeopardy Pavlovs
"eggplant, zucchini + onions, tomatoes",Ratatouille,4,Jeopardy Pavlovs
"eggs and hollandaise + dish, ham",Eggs Benedict,4,Jeopardy Pavlovs
eggs in Eggs Benedict are cooked + cooked this way,poached,4,Jeopardy Pavlovs
eighth incarnation of Vishnu,Krishna,4,Jeopardy Pavlovs
eighth king of this name,Edward,4,Jeopardy Pavlovs
eighth letter of the Greek alphabet,Theta,4,Jeopardy Pavlovs
eighth plague,locusts,4,Jeopardy Pavlovs
eighth planet from the sun,Neptune,6,Jeopardy Pavlovs
elbow + forearm,the ulna,4,Jeopardy Pavlovs
eldest son of Queen Victoria,Edward VII,5,Jeopardy Pavlovs
elected President of Russia + Russia in 2000,Vladimir Putin,5,Jeopardy Pavlovs
"elected governor of New Jersey + 1910, only",Woodrow Wilson,4,Jeopardy Pavlovs
elected president of Russia + first,Boris Yeltsin,8,Jeopardy Pavlovs
elected president of South Africa in 1994,Nelson Mandela,7,Jeopardy Pavlovs
elected to this body,Senate,6,Jeopardy Pavlovs
"elected vice president in 1964 + pharmacist, U.S. Senate",Humphrey,4,Jeopardy Pavlovs
"election of 1800 + duel, vice president",Aaron Burr,5,Jeopardy Pavlovs
electric battery inventor + 1801,Alessandro Volta,10,Jeopardy Pavlovs
electrically charged atom + lost one or more electrons,Ion,12,Jeopardy Pavlovs
electricity pioneer,Tesla,4,Jeopardy Pavlovs
"electricity, what does AC stand",Alternating Current,5,Jeopardy Pavlovs
element 10 + number 10,neon,4,Jeopardy Pavlovs
element Pu + symbol Pu,plutonium,7,Jeopardy Pavlovs
element Tungsten + name,Wolfram,7,Jeopardy Pavlovs
element and planet,Mercury,6,Jeopardy Pavlovs
element associated with computer chips is the most + common,Silicon,5,Jeopardy Pavlovs
element has atomic number 2,Helium,10,Jeopardy Pavlovs
element has the highest melting point + Metal with highest melting point,Tungsten,10,Jeopardy Pavlovs
element has the symbol Au,Gold,5,Jeopardy Pavlovs
element in his steel + alloy of iron,Carbon,4,Jeopardy Pavlovs
element in teeth and bones,Calcium,17,Jeopardy Pavlovs
element is named for a Norse god,Thorium,4,Jeopardy Pavlovs
element is number 9 + atomic number 9,Fluorine,5,Jeopardy Pavlovs
element makes up most of the weight of water,Oxygen,4,Jeopardy Pavlovs
element named for a planet,uranium,6,Jeopardy Pavlovs
element named for a state,Californium,6,Jeopardy Pavlovs
element of life,Carbon,6,Jeopardy Pavlovs
element symbol Ba + better,barium,5,Jeopardy Pavlovs
element takes its name from the Swedish for 'heavy stone',Tungsten,5,Jeopardy Pavlovs
element with atomic number 3 + chemical element,Lithium,4,Jeopardy Pavlovs
element with atomic number 33 + poisonous,Arsenic,4,Jeopardy Pavlovs
element with symbol B,Boron,5,Jeopardy Pavlovs
element with symbol Ca,Calcium,4,Jeopardy Pavlovs
element with symbol Cl,Chlorine,7,Jeopardy Pavlovs
element with symbol Eu,Europium,4,Jeopardy Pavlovs
element with symbol Na,Sodium,8,Jeopardy Pavlovs
"element, and most + gas, halogen",Fluorine,5,Jeopardy Pavlovs
"element, atomic number 16",sulfur,4,Jeopardy Pavlovs
"element, atomic number 6",Carbon,4,Jeopardy Pavlovs
"element, no. 33 + poisonous",Arsenic,7,Jeopardy Pavlovs
"element, symbol Ag",Silver,11,Jeopardy Pavlovs
"element, symbol Co + blue",Cobalt,5,Jeopardy Pavlovs
"element, symbol Cu",Copper,11,Jeopardy Pavlovs
"element, symbol Fe",Iron,9,Jeopardy Pavlovs
"element, symbol Fr",Francium,5,Jeopardy Pavlovs
"element, symbol Mg",magnesium,9,Jeopardy Pavlovs
"element, symbol N",Nitrogen,4,Jeopardy Pavlovs
"element, symbol Pb",lead,8,Jeopardy Pavlovs
"element, symbol Rn + gas",Radon,5,Jeopardy Pavlovs
"element, symbol S",sulfur,6,Jeopardy Pavlovs
elementary particle + down,quarks,6,Jeopardy Pavlovs
elementary particle + light,Photon,10,Jeopardy Pavlovs
"elephant Shep + Ursula, he'll",George of the Jungle,4,Jeopardy Pavlovs
elephant head + Hindu God,Ganesha,5,Jeopardy Pavlovs
elephant king,Babar,8,Jeopardy Pavlovs
elevator brake inventor + invented,Otis,12,Jeopardy Pavlovs
"elevator safety + 1854, invented, cut, safety device",Otis,6,Jeopardy Pavlovs
elongated artist + Italian,Amedeo Modigliani,6,Jeopardy Pavlovs
elver,Eel,6,Jeopardy Pavlovs
email + meat,Spam,4,Jeopardy Pavlovs
embryonic cells,stem cells,7,Jeopardy Pavlovs
emergency number + 3-digit number to dial,911,6,Jeopardy Pavlovs
emergency number in the UK + 911,999,4,Jeopardy Pavlovs
"emission of light by a living organism + fireflies, production",bioluminescence,5,Jeopardy Pavlovs
emitted by black holes + physicist,Stephen Hawking,6,Jeopardy Pavlovs
"emperor & king species + Antarctica, bird dives, emperor bird",Penguin,15,Jeopardy Pavlovs
emperor Marcus Aurelius + Harris,Gladiator,4,Jeopardy Pavlovs
"emperor died in 1989 + history, emperor of Japan",Hirohito,5,Jeopardy Pavlovs
emperor of this South American country + Pedro,Brazil,4,Jeopardy Pavlovs
emperor's sister Pauline,Napoleon,4,Jeopardy Pavlovs
"emperor, his column + Roman",Trajan,5,Jeopardy Pavlovs
"empire ""on which the sun never sets"" + century, land, people, Earth's",the British Empire,5,Jeopardy Pavlovs
empire in Asia Minor + B.C.,Hittites,5,Jeopardy Pavlovs
"empire, which ruled in India",Mughal Empire,9,Jeopardy Pavlovs
"emptying into the Black Sea + flows into the Black Sea, Black Forest, river flows into the Black Sea, river",Danube,11,Jeopardy Pavlovs
enamel + tooth,Dentin,5,Jeopardy Pavlovs
encephalitis + insect,Mosquito,5,Jeopardy Pavlovs
"enchantress + men, Odysseus",Circe,4,Jeopardy Pavlovs
end of a rainbow,Pot of Gold,6,Jeopardy Pavlovs
end of the backbone,Coccyx,5,Jeopardy Pavlovs
"end on 21 Dec 2012 + calendar, world",Mayan,4,Jeopardy Pavlovs
"ended in 1737 with the death of Gian Gastone + Grand Duke of Tuscany, Dyanasty ended, Florence, Italian, ruled",Medici,5,Jeopardy Pavlovs
"ended the Russo-Japanese War + 1906, U.S. president",Theodore Roosevelt,4,Jeopardy Pavlovs
ending the Reign of Terror + French Revolution,Robespierre,4,Jeopardy Pavlovs
endowment of any university in the world,Harvard,6,Jeopardy Pavlovs
energy as heat + branch of physics that deals,Thermodynamics,4,Jeopardy Pavlovs
"enforced prohibition + 1919, act, Minnesota, name",Volstead,4,Jeopardy Pavlovs
engine cools + car,Radiator,4,Jeopardy Pavlovs
engineer's tower,Eiffel,6,Jeopardy Pavlovs
engineering project + U.S.,the Panama Canal,5,Jeopardy Pavlovs
engineless aircraft,Glider,5,Jeopardy Pavlovs
enlargement of the thyroid gland,Goiter,4,Jeopardy Pavlovs
"enlisted rank + lowest, Army",Private,5,Jeopardy Pavlovs
entertaining troops,Bob Hope,5,Jeopardy Pavlovs
envy color,Green,8,Jeopardy Pavlovs
epaulet + Body,Shoulder,4,Jeopardy Pavlovs
epic by Homer + Ithaca,Odysseus,4,Jeopardy Pavlovs
epic hero,Gilgamesh,5,Jeopardy Pavlovs
epic poem by Dante + Inferno,Divine Comedy,6,Jeopardy Pavlovs
"epic poem by Edmund Spenser + book, Spenser work, work",The Faerie Queene,10,Jeopardy Pavlovs
epic poem by John Milton,Paradise Lost,6,Jeopardy Pavlovs
epicardium,Heart,4,Jeopardy Pavlovs
epics of Iceland,Sagas,4,Jeopardy Pavlovs
"epidemic + 14th century, Europe",Black Death,6,Jeopardy Pavlovs
"epidemic parotitis + childhood, common, disease",Mumps,5,Jeopardy Pavlovs
"epinephrine, this hormone + name for this hormone",adrenaline,10,Jeopardy Pavlovs
episode of this Fox,The X-Files,4,Jeopardy Pavlovs
epistle writer,Paul,5,Jeopardy Pavlovs
epistolary novel,letters,7,Jeopardy Pavlovs
"epitaph ""Excuse My Dust"" + suggested",Dorothy Parker,4,Jeopardy Pavlovs
"epitaph ""That's all folks""",Mel Blanc,8,Jeopardy Pavlovs
epithalamium is a poem,Wedding,6,Jeopardy Pavlovs
"equal to 128 cubic feet + wood is equal, measure",a cord,4,Jeopardy Pavlovs
equal to 3.26 light years,Parsec,4,Jeopardy Pavlovs
"equal to 43,560 square feet + This unit of land",Acre,8,Jeopardy Pavlovs
"equality state + vote in 1869, women the right to vote, women",Wyoming,11,Jeopardy Pavlovs
"equals 1 nautical mile per hour + speed equals 1 nautical mile, measure",Knot,5,Jeopardy Pavlovs
"equals an eighth of a mile + one-eighth of a mile, equal to one, units equal, measure",Furlong,6,Jeopardy Pavlovs
equestrian event + French,dressage,7,Jeopardy Pavlovs
"equivalent of 16 standard + 16 standard bottles, Magi",Balthazar,4,Jeopardy Pavlovs
equivalent of Eros + Roman,Cupid,4,Jeopardy Pavlovs
era of geologic time,Cenozoic,10,Jeopardy Pavlovs
erupting one,Volcano,6,Jeopardy Pavlovs
"eruption of Eyjafjallajökull + 2010, country",Iceland,4,Jeopardy Pavlovs
"eruption of Mount Pelee + 1902 eruption, Mount Pelee island, Saint-Pierre",Martinique,9,Jeopardy Pavlovs
escape artist + 20s,Harry Houdini,7,Jeopardy Pavlovs
escaped from jail with a wooden gun + public enemy,John Dillinger,5,Jeopardy Pavlovs
"escapologist + 1874, born, American Magicians",Harry Houdini,6,Jeopardy Pavlovs
esophagus & larynx + nose,Pharynx,4,Jeopardy Pavlovs
"espionage for Germany + exotic dancer, executed, France, Netherlands, World War I",Mata Hari,9,Jeopardy Pavlovs
"espresso & steamed + beverage with espresso, steamed & foamed milk, hot",Cappuccino,7,Jeopardy Pavlovs
essay Virginia Woolf + women,A Room of One's Own,4,Jeopardy Pavlovs
essays as Self-Reliance + 1841,Ralph Waldo Emerson,9,Jeopardy Pavlovs
established in 1867 + fashion magazine,Harper's Bazaar,4,Jeopardy Pavlovs
established in 1872 + national park,Yellowstone National Park,7,Jeopardy Pavlovs
ethnic group in South Africa + largest,Zulu,8,Jeopardy Pavlovs
ethnic group in Spain,Basque,11,Jeopardy Pavlovs
ethnic group of China + name,Han,6,Jeopardy Pavlovs
"ethylene glycol + Common, fluid, lubricants",Antifreeze,5,Jeopardy Pavlovs
"evangelist known for his ""crusades"" + life",Billy Graham,4,Jeopardy Pavlovs
"evangelist, now the school's + Tulsa university named for a preacher",Oral Roberts University,12,Jeopardy Pavlovs
eve of All Saints' Day,Halloween,4,Jeopardy Pavlovs
"evening or morning ""star"" is really this planet",Venus,10,Jeopardy Pavlovs
event horizon,Black hole,6,Jeopardy Pavlovs
evolutionary scientist,Charles Darwin,8,Jeopardy Pavlovs
exaggerates a person + exaggerated portraits,Caricature,6,Jeopardy Pavlovs
"examples of this exotic flower + Ladies' slippers, ladies'",orchid,5,Jeopardy Pavlovs
"excess fluid + body, swelling",edema,4,Jeopardy Pavlovs
excessively high interest rates,loan shark,7,Jeopardy Pavlovs
excommunicated + 1521,Martin Luther,5,Jeopardy Pavlovs
"executed as a war + 1948, Japanese",Tojo,5,Jeopardy Pavlovs
"executed for murder + 1920, 1927",Sacco & Vanzetti,6,Jeopardy Pavlovs
executed in 1618,Sir Walter Raleigh,12,Jeopardy Pavlovs
executed in 1936 + New Jersey contains the chair,Bruno Richard Hauptmann,5,Jeopardy Pavlovs
execution in 1587,"Mary, Queen of Scots",7,Jeopardy Pavlovs
exercise machines,Treadmill,4,Jeopardy Pavlovs
exile on Elba,Napoleon,4,Jeopardy Pavlovs
exiled Russian + Mexico,Leon Trotsky,10,Jeopardy Pavlovs
exocrine + Endocrine,glands,4,Jeopardy Pavlovs
expedition to Tahiti + 1769,James Cook,6,Jeopardy Pavlovs
"experiment with a kite + 1752, electricity experiment, famous kite",Benjamin Franklin,7,Jeopardy Pavlovs
expert on chimpanzees + born,Jane Goodall,4,Jeopardy Pavlovs
"exploding cigars + assassinate, CIA, leader",Fidel Castro,4,Jeopardy Pavlovs
"explorer & journalist + Congo, American",Stanley,5,Jeopardy Pavlovs
explorer in 1493,Christopher Columbus,5,Jeopardy Pavlovs
explorer of Canada + founder of Quebec,Champlain,6,Jeopardy Pavlovs
"explorer who founded Detroit + luxury car, French explorer who founded",Cadillac,5,Jeopardy Pavlovs
explorer's son Sebastian + Italian explorer,John Cabot,5,Jeopardy Pavlovs
exploring Australia + New,James Cook,4,Jeopardy Pavlovs
explosive + charcoal & sulfur,Gunpowder,4,Jeopardy Pavlovs
"exposed to sunlight + skin, vitamin can be formed in the skin, vitamin",Vitamin D,10,Jeopardy Pavlovs
expressways in Germany,Autobahn,5,Jeopardy Pavlovs
"extend from the Bay of Biscay + Mediterranean, mountains",Pyrenees,4,Jeopardy Pavlovs
external + organs,the ear,4,Jeopardy Pavlovs
"extinct dodo + island, live",Mauritius,6,Jeopardy Pavlovs
"extinct flightless bird + 1680, extinct bird of Mauritius",Dodo,18,Jeopardy Pavlovs
extinct genus of hominids + Africa,Australopithecus,4,Jeopardy Pavlovs
extinct variety of pigeon + 1914,Passenger pigeon,7,Jeopardy Pavlovs
"extrusive + Basalt, intrusive, rock",Igneous,4,Jeopardy Pavlovs
eye controlled,Pupil,4,Jeopardy Pavlovs
eye doctor,an ophthalmologist,6,Jeopardy Pavlovs
eye shares its name with a type of flower,Iris,4,Jeopardy Pavlovs
fabled city of gold + mythical city of gold,El Dorado,10,Jeopardy Pavlovs
fabled island of Plato,Atlantis,7,Jeopardy Pavlovs
fabric from worms + 2 monks smuggled,silk,6,Jeopardy Pavlovs
fabulist,Aesop,7,Jeopardy Pavlovs
"face of Jesus + veil, wiped",Veronica,5,Jeopardy Pavlovs
face that she keeps in a jar by the door,Eleanor Rigby,4,Jeopardy Pavlovs
facing a firing squad + Thurber,Walter Mitty,4,Jeopardy Pavlovs
facto capital + European Union,Brussels,4,Jeopardy Pavlovs
fails to detonate + explosive that fails,Dud,4,Jeopardy Pavlovs
fairway + sport,Golf,4,Jeopardy Pavlovs
fairy floss,Cotton Candy,6,Jeopardy Pavlovs
fairy godmother tale,Cinderella,11,Jeopardy Pavlovs
fairy in Peter Pan,Tinkerbell,6,Jeopardy Pavlovs
fairy tale girl,Goldilocks,5,Jeopardy Pavlovs
fairy tales in 1812 + first,Grimm,4,Jeopardy Pavlovs
"faith, hope, charity",Charity,6,Jeopardy Pavlovs
"faithful. Motto + Marine Corps, Corps motto, Latin",Semper Fidelis,7,Jeopardy Pavlovs
fake Howard Hughes biography,Clifford Irving,4,Jeopardy Pavlovs
fake movie,Argo,4,Jeopardy Pavlovs
"fallow + animals, Roe, Sika",Deer,4,Jeopardy Pavlovs
falsely imprisoned + Dumas,The Count of Monte Cristo,5,Jeopardy Pavlovs
"falsetto + singing, Tyrolean, voice",Yodeling,5,Jeopardy Pavlovs
family Formicidae,ants,4,Jeopardy Pavlovs
"family The Keatons + Columbus, sitcom",Family Ties,4,Jeopardy Pavlovs
family Trochilidae,hummingbirds,4,Jeopardy Pavlovs
family lived in the Little House on the Prairie,Ingalls,4,Jeopardy Pavlovs
family of birds + roadrunner,Cuckoo,4,Jeopardy Pavlovs
family on MTV,the Osbournes,5,Jeopardy Pavlovs
family ruled the Holy Roman Empire,Hapsburgs,6,Jeopardy Pavlovs
"famine + 1992, country",Somalia,4,Jeopardy Pavlovs
"famine + crop, Ireland",potatoes,6,Jeopardy Pavlovs
"famine relief + 1985, July",Live Aid,4,Jeopardy Pavlovs
"famous 24 Hours + car race, City",Le Mans,6,Jeopardy Pavlovs
famous Dane + famous tales,Hans Christian Andersen,4,Jeopardy Pavlovs
famous Tivoli Gardens,Copenhagen,10,Jeopardy Pavlovs
famous architect,Frank Lloyd Wright,8,Jeopardy Pavlovs
famous attorney + trial,Johnnie Cochran,4,Jeopardy Pavlovs
famous cellist,Yo-Yo Ma,4,Jeopardy Pavlovs
famous detective + role,Sherlock Holmes,6,Jeopardy Pavlovs
"famous fleet + fleet than the English, Spanish",Spanish Armada,12,Jeopardy Pavlovs
"famous fountain + most famous, Fountain in Rome",Trevi Fountain,4,Jeopardy Pavlovs
famous frontiersman,Daniel Boone,4,Jeopardy Pavlovs
famous international film festival + French,Cannes,8,Jeopardy Pavlovs
famous marksman + female sharpshooter,Annie Oakley,10,Jeopardy Pavlovs
famous nurse,Florence Nightingale,8,Jeopardy Pavlovs
famous painting + portrait,Mona Lisa,4,Jeopardy Pavlovs
famous pass + Afghan,Khyber Pass,4,Jeopardy Pavlovs
"famous tragedy + died in 406 B.C., playwright, Colonus, never",Sophocles,4,Jeopardy Pavlovs
"fan club president + murdered, singer",Selena,4,Jeopardy Pavlovs
fan of a Jerry Garcia,Deadhead,4,Jeopardy Pavlovs
fancy fungi,truffles,6,Jeopardy Pavlovs
fancy mustard,Grey Poupon,4,Jeopardy Pavlovs
"farad, a unit of electric capacitance + scientist, physicist",Michael Faraday,5,Jeopardy Pavlovs
"farm wife + 4 days, Iowa, Photographer",The Bridges of Madison County,5,Jeopardy Pavlovs
farmers organization,the Grange,4,Jeopardy Pavlovs
farthest point from the Earth,apogee,6,Jeopardy Pavlovs
fashion capital + Italian city,Milan,12,Jeopardy Pavlovs
fashion doll + 1959,Barbie,7,Jeopardy Pavlovs
fashion photographer,Richard Avedon,4,Jeopardy Pavlovs
fashion series + character,Ugly Betty,6,Jeopardy Pavlovs
fashion street + London,Carnaby Street,4,Jeopardy Pavlovs
fast dog breed,Greyhound,6,Jeopardy Pavlovs
fast-food company,McDonald's,5,Jeopardy Pavlovs
"faster than any other planet + orbit, Sun",Mercury,9,Jeopardy Pavlovs
fastest animal on 2 legs + run,Ostrich,5,Jeopardy Pavlovs
fastest ball game + mph,jai alai,10,Jeopardy Pavlovs
fastest cat,Cheetah,9,Jeopardy Pavlovs
fastest land animal,Cheetah,9,Jeopardy Pavlovs
fastest man alive + DC,The Flash,4,Jeopardy Pavlovs
fastest running bird,Ostrich,5,Jeopardy Pavlovs
fat found around the kidneys + hard,Suet,4,Jeopardy Pavlovs
fat is used in candles & soap,Tallow,4,Jeopardy Pavlovs
fat layer under the skin + whale,blubber,7,Jeopardy Pavlovs
fat rendered from hogs,lard,7,Jeopardy Pavlovs
"fatality in 1908 + piloted the first, first airplane",Orville Wright,5,Jeopardy Pavlovs
"father & uncle + 1254, 1271, China, Venice",Marco Polo,5,Jeopardy Pavlovs
"father Bronson + author, Transcendentalist",Louisa May Alcott,7,Jeopardy Pavlovs
"father David + kings, sat, throne",Solomon,5,Jeopardy Pavlovs
"father Martin Crane + character, Martin Crane series, TV show",Frasier,5,Jeopardy Pavlovs
"father Pope Alexander VI + Pope Alexander VI, arranged, arranged several marriages, brother, first",Lucrezia Borgia,5,Jeopardy Pavlovs
father of Alexander the Great,Philip,10,Jeopardy Pavlovs
father of Andrew Wyeth + illustrated,N.C. Wyeth,5,Jeopardy Pavlovs
"father of Cotton + 1639, Harvard, ministers",Increase Mather,4,Jeopardy Pavlovs
father of Elizabeth II,George VI,6,Jeopardy Pavlovs
father of Emilio Estevez,Martin Sheen,4,Jeopardy Pavlovs
"father of Horus + dead, god",Osiris,4,Jeopardy Pavlovs
father of Icarus,Daedalus,5,Jeopardy Pavlovs
father of Midas + Alexander,Gordian Knot,4,Jeopardy Pavlovs
father of Queen Elizabeth I,Henry VIII,4,Jeopardy Pavlovs
father of computer,Alan Turing,4,Jeopardy Pavlovs
"father of geometry + Alexandria, Greek",Euclid,7,Jeopardy Pavlovs
father of history + Greece,Herodotus,9,Jeopardy Pavlovs
father of modern philosophy + France,Rene Descartes,5,Jeopardy Pavlovs
father of psychoanalysis,Sigmund Freud,11,Jeopardy Pavlovs
father of the H-bomb,Edward Teller,10,Jeopardy Pavlovs
father of the atomic bomb,J. Robert Oppenheimer,10,Jeopardy Pavlovs
father was in debtor's prison + author,Charles Dickens,5,Jeopardy Pavlovs
"father's family name being Pirrip, & my Christian name Philip + novel",Great Expectations,12,Jeopardy Pavlovs
father's sister,Aunt,4,Jeopardy Pavlovs
"father, Donald + first film",Kiefer Sutherland,4,Jeopardy Pavlovs
"father, Ptolemy XII + co-ruler",Cleopatra,5,Jeopardy Pavlovs
father-in-law of Richard Wagner + composer,Franz Liszt,4,Jeopardy Pavlovs
fatty acids from fish oil,omega-3,5,Jeopardy Pavlovs
fatty compounds,lipids,4,Jeopardy Pavlovs
fatwa author + fatwa was issued,Salman Rushdie,10,Jeopardy Pavlovs
fault line + California,San Andreas Fault,4,Jeopardy Pavlovs
fear of heights,Acrophobia,5,Jeopardy Pavlovs
fear of spiders + 1990,Arachnophobia,7,Jeopardy Pavlovs
fear of strangers,Xenophobia,7,Jeopardy Pavlovs
fear or anxiety + German,Angst,4,Jeopardy Pavlovs
feared than loved,Machiavelli,4,Jeopardy Pavlovs
feathered serpent god + name,Quetzalcoatl,5,Jeopardy Pavlovs
"fedora + 1989, character",Indiana Jones,4,Jeopardy Pavlovs
"feeds on anything starchy + colorful, insect",Silverfish,4,Jeopardy Pavlovs
"feeling of well + Greek, happiness",euphoria,4,Jeopardy Pavlovs
"feet below sea level, this city + Louisiana, lowest point",New Orleans,27,Jeopardy Pavlovs
feet in this state + highest,Colorado,4,Jeopardy Pavlovs
felis pardalis + cat,Ocelot,4,Jeopardy Pavlovs
"fell asleep for 20 years + story, Washington Irving",Rip Van Winkle,5,Jeopardy Pavlovs
"female Cuban singer + 1990, 1995",Gloria Estefan,5,Jeopardy Pavlovs
"female German figure skater + 1980s, 1984, 1988, 1989",Katarina Witt,7,Jeopardy Pavlovs
"female German tennis player + 1996, won",Steffi Graf,9,Jeopardy Pavlovs
"female Indian PM + Minister of India, Female Prime",Indira Gandhi,5,Jeopardy Pavlovs
female Mexican painter,Frida Kahlo,10,Jeopardy Pavlovs
female New York senator + 2000,Hillary Clinton,5,Jeopardy Pavlovs
"female Russian tennis player + 2004, 2007, born, Russian-born, French Open title",Maria Sharapova,8,Jeopardy Pavlovs
"female UN Ambassador + UN Ambassador for Reagan, U.S. ambassador to the U.N.",Jean Kirkpatrick,8,Jeopardy Pavlovs
female author of China,Pearl S. Buck,11,Jeopardy Pavlovs
"female basketball player + first woman, Nike, shoe",Sheryl Swoopes,5,Jeopardy Pavlovs
"female country singer + album ""The Woman In Me""",Shania Twain,12,Jeopardy Pavlovs
female deer,Doe,9,Jeopardy Pavlovs
female donkey + name,Jenny,6,Jeopardy Pavlovs
female entertainer + Japan,Geisha,5,Jeopardy Pavlovs
female fox,Vixen,10,Jeopardy Pavlovs
female gamete,Egg,5,Jeopardy Pavlovs
female goat,The Nanny,4,Jeopardy Pavlovs
female horse under the age of 4 + years,Filly,5,Jeopardy Pavlovs
female knight,Dame,12,Jeopardy Pavlovs
female moth chemicals,pheromones,4,Jeopardy Pavlovs
"female mystery author + 1976, prolific British mystery writer's last published novel was 1976's ""Sleeping Murder"", last, Murder",Agatha Christie,7,Jeopardy Pavlovs
female peacock,Peahen,4,Jeopardy Pavlovs
female player of the year + 2011,Abby Wambach,4,Jeopardy Pavlovs
female poet from Maine,Edna St. Vincent Millay,4,Jeopardy Pavlovs
female poet's death in 1886,Emily Dickinson,8,Jeopardy Pavlovs
"female president of the Philippines + 1986, 1992, first",Corazon Aquino,6,Jeopardy Pavlovs
"female rapper + Australian rapper, nominated, song",Iggy Azalea,5,Jeopardy Pavlovs
female red deer,Hind,4,Jeopardy Pavlovs
female sea,The Little Mermaid,4,Jeopardy Pavlovs
female sheep,Ewe,5,Jeopardy Pavlovs
female singing voice + lowest,Contralto,5,Jeopardy Pavlovs
female superhero,Wonder Woman,4,Jeopardy Pavlovs
female swan,Pen,10,Jeopardy Pavlovs
"female vampire author + ""Memnoch The Devil"" author",Anne Rice,15,Jeopardy Pavlovs
feminist organization,National Organization for Women,4,Jeopardy Pavlovs
femur & tibia joint,Knee,5,Jeopardy Pavlovs
femur + joint,Hip,4,Jeopardy Pavlovs
